번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),,파일명,한국어,
37261,12,2018,정면,문장,,KETI_SL_0000037261,아이가 독극물을 삼켰어요,
37262,12,2018,정면,문장,,KETI_SL_0000037262,아이가 장난감을 삼켰어요,
37263,12,2018,정면,문장,,KETI_SL_0000037263,복통이 심해요,
37264,12,2018,정면,문장,,KETI_SL_0000037264,아파서 못 참을것 같아요,
37265,12,2018,정면,문장,,KETI_SL_0000037265,빨리 도와주세요,
37266,12,2018,정면,문장,,KETI_SL_0000037266,아이가 방에 갇혔어요,
37267,12,2018,정면,문장,,KETI_SL_0000037267,내가 방에 갇혔어요,
37268,12,2018,정면,문장,,KETI_SL_0000037268,집이 흔들려요,
37269,12,2018,정면,문장,,KETI_SL_0000037269,집 벽이 무너질려고 해요,
37270,12,2018,정면,문장,,KETI_SL_0000037270,유리가 깨져서 발을 다쳤어요,
37271,12,2018,정면,문장,,KETI_SL_0000037271,남편이 높은데서 떨어져서 머리에서 피나요,
37272,12,2018,정면,문장,,KETI_SL_0000037272,사람이 무거운 물건에 깔렸어요,
37273,12,2018,정면,문장,,KETI_SL_0000037273,몸에 열이 많이 나고 두통이 심해요,
37274,12,2018,정면,문장,,KETI_SL_0000037274,세브란스 병원 진료 예약을 해주세요,
37275,12,2018,정면,문장,,KETI_SL_0000037275,우리아이가 갑자기 의식을 잃었어요,
37276,12,2018,정면,문장,,KETI_SL_0000037276,119 구조대를 불러주세요,
37277,12,2018,정면,문장,,KETI_SL_0000037277,어지러워서 서있을 수 없어요,
37278,12,2018,정면,문장,,KETI_SL_0000037278,밖에 불이 났어요 소방차를 불러주세요,
37279,12,2018,정면,문장,,KETI_SL_0000037279,밖에 모르는 사람이 서성거려요,
37280,12,2018,정면,문장,,KETI_SL_0000037280,112에 신고해주세요,
37281,12,2018,정면,문장,,KETI_SL_0000037281,밖에 싸움이 났어요 경찰을 불러주세요,
37282,12,2018,정면,문장,,KETI_SL_0000037282,아내가 쓰러졌어요,
37283,12,2018,정면,문장,,KETI_SL_0000037283,아들이 놀이터에서 놀다가 팔이 부러졌어요,
37284,12,2018,정면,문장,,KETI_SL_0000037284,발목을 접질렀어요,
37285,12,2018,정면,문장,,KETI_SL_0000037285,집에 전기가 나갔어요,
37286,12,2018,정면,문장,,KETI_SL_0000037286,음식을 하다가 손가락을 칼에 베였어요,
37287,12,2018,정면,문장,,KETI_SL_0000037287,허리가 아파서 일어날 수 없어요,
37288,12,2018,정면,문장,,KETI_SL_0000037288,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요,
37289,12,2018,정면,문장,,KETI_SL_0000037289,아이가 말벌에 쏘여서 기절했어요,
37290,12,2018,정면,문장,,KETI_SL_0000037290,무릎 인대를 다친 것 같아요,
37291,12,2018,정면,문장,,KETI_SL_0000037291,엄마가 신장병에 있는데 쓰러지셨어요,
37292,12,2018,정면,문장,,KETI_SL_0000037292,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요,
37293,12,2018,정면,문장,,KETI_SL_0000037293,동생이 문틈에 손이 끼었어요,
37294,12,2018,정면,문장,,KETI_SL_0000037294,너무 아파요,
37295,12,2018,정면,문장,,KETI_SL_0000037295,빨리 와주세요,
37296,12,2018,정면,문장,,KETI_SL_0000037296,어떤 사람이 칼로 위협하고 있어요,
37297,12,2018,정면,문장,,KETI_SL_0000037297,술 취한 사람이 방망이로 사람들을 때리고 있어요,
37298,12,2018,좌측면,문장,,KETI_SL_0000037298,집에 불이 났어요,
37299,12,2018,좌측면,문장,,KETI_SL_0000037299,집에 도둑(강도)이 들어왔어요,
37300,12,2018,좌측면,문장,,KETI_SL_0000037300,어떤 사람이 교통사고를 당했어요,
37301,12,2018,좌측면,문장,,KETI_SL_0000037301,식사를 하다가 목에 음식이 걸렸어요,
37302,12,2018,좌측면,문장,,KETI_SL_0000037302,홍수가 나서 집이 물에 잠기고 있어요,
37303,12,2018,좌측면,문장,,KETI_SL_0000037303,엘리베이터가 갑자기 중간에 멈췄어요,
37304,12,2018,좌측면,문장,,KETI_SL_0000037304,어떤 사람이 자살을 시도하고 있어요,
37305,12,2018,좌측면,문장,,KETI_SL_0000037305,어떤 사람이 바다에 빠졌어요,
37306,12,2018,좌측면,문장,,KETI_SL_0000037306,해안가에 상어가 나타났어요,
37307,12,2018,좌측면,문장,,KETI_SL_0000037307,해안가에 해파리가 나타났어요,
37308,12,2018,좌측면,문장,,KETI_SL_0000037308,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요,
37309,12,2018,좌측면,문장,,KETI_SL_0000037309,근처에서 폭탄이 터졌어요,
37310,12,2018,좌측면,문장,,KETI_SL_0000037310,할머니가 갑자기 쓰러지셨어요,
37311,12,2018,좌측면,문장,,KETI_SL_0000037311,(사람)이 갑자기 쓰러졌어요,
37312,12,2018,좌측면,문장,,KETI_SL_0000037312,강아지가 뼈를 삼켰어요,
37313,12,2018,좌측면,문장,,KETI_SL_0000037313,아기가 장난감을 사켰어요,
37314,12,2018,좌측면,문장,,KETI_SL_0000037314,고속도로에서 자동차가 갑자기 멈췄어요,
37315,12,2018,좌측면,문장,,KETI_SL_0000037315,배가 침몰하고 있어요,
37316,12,2018,좌측면,문장,,KETI_SL_0000037316,이상한 사람이 저를 쫓아와요,
37317,12,2018,좌측면,문장,,KETI_SL_0000037317,쫓아오는 것 같아요,
37318,12,2018,좌측면,문장,,KETI_SL_0000037318,어떤 사람이 집단폭력을 당하고 있어요,
37319,12,2018,좌측면,문장,,KETI_SL_0000037319,어떤 사람이 무기/흉기를 소지하고 있어요,
37320,12,2018,좌측면,문장,,KETI_SL_0000037320,근처에 있는 건물이 붕괴되고 있어요,
37321,12,2018,좌측면,문장,,KETI_SL_0000037321,지하철 역 안에서 화재가 발생했어요,
37322,12,2018,좌측면,문장,,KETI_SL_0000037322,화상을 입었어요,
37323,12,2018,좌측면,문장,,KETI_SL_0000037323,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요,
37324,12,2018,좌측면,문장,,KETI_SL_0000037324,친구가 감전 사고를 당했어요,
37325,12,2018,좌측면,문장,,KETI_SL_0000037325,친구가 숨을 안 쉬는 것 같아요,
37326,12,2018,좌측면,문장,,KETI_SL_0000037326,차 안에 강아지가 방치되어있어요,
37327,12,2018,좌측면,문장,,KETI_SL_0000037327,어떤 사람한테 납치당했어요,
37328,12,2018,좌측면,문장,,KETI_SL_0000037328,산에서 뱀에게 물렸어요,
37329,12,2018,좌측면,문장,,KETI_SL_0000037329,광견병에 걸린 개에게 물렸어요,
37330,12,2018,좌측면,문장,,KETI_SL_0000037330,어떤 사람이 건물에서 추락했어요,
37331,12,2018,좌측면,문장,,KETI_SL_0000037331,눈에 이물질이 들어갔어요,
37332,12,2018,좌측면,문장,,KETI_SL_0000037332,터널이 무너져 갇혔어요,
37333,12,2018,좌측면,문장,,KETI_SL_0000037333,어디선가 연기가 나요 불이 나고 있는 것 같아요,
37334,12,2018,좌측면,문장,,KETI_SL_0000037334,급류에 친구가 휩쓸렸어요,
37335,12,2018,좌측면,문장,,KETI_SL_0000037335,비행기가 추락하고 있어요,
37336,12,2018,좌측면,문장,,KETI_SL_0000037336,어떤 사람이 길거리에서 피를 많이 흘리고 있어요,
37337,12,2018,좌측면,문장,,KETI_SL_0000037337,스키를 타다가 넘어져서 못 일어나겠어요,
37338,12,2018,좌측면,문장,,KETI_SL_0000037338,폭탄이 터졌어요,
37339,12,2018,좌측면,문장,,KETI_SL_0000037339,말벌에게 쏘였어요,
37340,12,2018,좌측면,문장,,KETI_SL_0000037340,해파리에게 쏘였어요,
37341,12,2018,좌측면,문장,,KETI_SL_0000037341,독버섯을 먹은 것 같아요,
37342,12,2018,좌측면,문장,,KETI_SL_0000037342,(신체부위)가 절단됐어요,
37343,12,2018,좌측면,문장,,KETI_SL_0000037343,바다에서 조난을 당했어요,
37344,12,2018,좌측면,문장,,KETI_SL_0000037344,어떤 사람이 벼락을 맞았어요,
37345,12,2018,좌측면,문장,,KETI_SL_0000037345,문에 몸이 끼었어요,
37346,12,2018,좌측면,문장,,KETI_SL_0000037346,가스가 새고 있는 것 같아요,
37347,12,2018,좌측면,문장,,KETI_SL_0000037347,고압선이 끊어져 있어요,
37348,12,2018,좌측면,문장,,KETI_SL_0000037348,숨이 안 쉬어져요,
37349,12,2018,좌측면,문장,,KETI_SL_0000037349,몸이 결박 당해있어요,
37350,12,2018,좌측면,문장,,KETI_SL_0000037350,어떤 사람이 저를 죽이려고 해요,
37351,12,2018,좌측면,문장,,KETI_SL_0000037351,도와주세요!,
37352,12,2018,좌측면,문장,,KETI_SL_0000037352,산에서 야생동물을 만났어요 저를 공격할 것 같아요,
37353,12,2018,좌측면,문장,,KETI_SL_0000037353,우리 집에 불이 났어요,
37354,12,2018,좌측면,문장,,KETI_SL_0000037354,윗집에 불이 났어요,
37355,12,2018,좌측면,문장,,KETI_SL_0000037355,옆집에 불이 났어요,
37356,12,2018,좌측면,문장,,KETI_SL_0000037356,아랫집에 불이 났어요,
37357,12,2018,좌측면,문장,,KETI_SL_0000037357,가스가 새고 있어요,
37358,12,2018,좌측면,문장,,KETI_SL_0000037358,감전 사고가 났어요,
37359,12,2018,좌측면,문장,,KETI_SL_0000037359,집에 모르는 사람이 침입했어요,
37360,12,2018,좌측면,문장,,KETI_SL_0000037360,강도가 들어온것 같아요,
37361,12,2018,좌측면,문장,,KETI_SL_0000037361,아기를 낳을것 같아요,
37362,12,2018,좌측면,문장,,KETI_SL_0000037362,아기가 갑자기 토해요,
37363,12,2018,좌측면,문장,,KETI_SL_0000037363,아기가 숨을 안 쉬어요,
37364,12,2018,좌측면,문장,,KETI_SL_0000037364,아이를 공원에서 잃어버렸어요,
37365,12,2018,좌측면,문장,,KETI_SL_0000037365,아이를 모르는 사람이 데려갔어요,
37366,12,2018,좌측면,문장,,KETI_SL_0000037366,아이가 독극물을 삼켰어요,
37367,12,2018,좌측면,문장,,KETI_SL_0000037367,아이가 장난감을 삼켰어요,
37368,12,2018,좌측면,문장,,KETI_SL_0000037368,복통이 심해요,
37369,12,2018,좌측면,문장,,KETI_SL_0000037369,아파서 못 참을것 같아요,
37370,12,2018,좌측면,문장,,KETI_SL_0000037370,빨리 도와주세요,
37371,12,2018,좌측면,문장,,KETI_SL_0000037371,아이가 방에 갇혔어요,
37372,12,2018,좌측면,문장,,KETI_SL_0000037372,내가 방에 갇혔어요,
37373,12,2018,좌측면,문장,,KETI_SL_0000037373,집이 흔들려요,
37374,12,2018,좌측면,문장,,KETI_SL_0000037374,집 벽이 무너질려고 해요,
37375,12,2018,좌측면,문장,,KETI_SL_0000037375,유리가 깨져서 발을 다쳤어요,
37376,12,2018,좌측면,문장,,KETI_SL_0000037376,남편이 높은데서 떨어져서 머리에서 피나요,
37377,12,2018,좌측면,문장,,KETI_SL_0000037377,사람이 무거운 물건에 깔렸어요,
37378,12,2018,좌측면,문장,,KETI_SL_0000037378,몸에 열이 많이 나고 두통이 심해요,
37379,12,2018,좌측면,문장,,KETI_SL_0000037379,세브란스 병원 진료 예약을 해주세요,
37380,12,2018,좌측면,문장,,KETI_SL_0000037380,우리아이가 갑자기 의식을 잃었어요,
37381,12,2018,좌측면,문장,,KETI_SL_0000037381,119 구조대를 불러주세요,
37382,12,2018,좌측면,문장,,KETI_SL_0000037382,어지러워서 서있을 수 없어요,
37383,12,2018,좌측면,문장,,KETI_SL_0000037383,밖에 불이 났어요 소방차를 불러주세요,
37384,12,2018,좌측면,문장,,KETI_SL_0000037384,밖에 모르는 사람이 서성거려요,
37385,12,2018,좌측면,문장,,KETI_SL_0000037385,112에 신고해주세요,
37386,12,2018,좌측면,문장,,KETI_SL_0000037386,밖에 싸움이 났어요 경찰을 불러주세요,
37387,12,2018,좌측면,문장,,KETI_SL_0000037387,아내가 쓰러졌어요,
37388,12,2018,좌측면,문장,,KETI_SL_0000037388,아들이 놀이터에서 놀다가 팔이 부러졌어요,
37389,12,2018,좌측면,문장,,KETI_SL_0000037389,발목을 접질렀어요,
37390,12,2018,좌측면,문장,,KETI_SL_0000037390,집에 전기가 나갔어요,
37391,12,2018,좌측면,문장,,KETI_SL_0000037391,음식을 하다가 손가락을 칼에 베였어요,
37392,12,2018,좌측면,문장,,KETI_SL_0000037392,허리가 아파서 일어날 수 없어요,
37393,12,2018,좌측면,문장,,KETI_SL_0000037393,어떤 사람이 칼에 찔려서 피를 많이 흘리고 있어요,
37394,12,2018,좌측면,문장,,KETI_SL_0000037394,아이가 말벌에 쏘여서 기절했어요,
37395,12,2018,좌측면,문장,,KETI_SL_0000037395,무릎 인대를 다친 것 같아요,
37396,12,2018,좌측면,문장,,KETI_SL_0000037396,엄마가 신장병에 있는데 쓰러지셨어요,
37397,12,2018,좌측면,문장,,KETI_SL_0000037397,여기 서대문구 홍제동 한양아파트인데 옥상에서 사람이 떨어지려고해요,
37398,12,2018,좌측면,문장,,KETI_SL_0000037398,동생이 문틈에 손이 끼었어요,
37399,12,2018,좌측면,문장,,KETI_SL_0000037399,너무 아파요,
37400,12,2018,좌측면,문장,,KETI_SL_0000037400,빨리 와주세요,
37401,12,2018,좌측면,문장,,KETI_SL_0000037401,어떤 사람이 칼로 위협하고 있어요,
37402,12,2018,좌측면,문장,,KETI_SL_0000037402,술 취한 사람이 방망이로 사람들을 때리고 있어요,
37403,12,2018,우측면,문장,,KETI_SL_0000037403,집에 불이 났어요,
37404,12,2018,우측면,문장,,KETI_SL_0000037404,집에 도둑(강도)이 들어왔어요,
37405,12,2018,우측면,문장,,KETI_SL_0000037405,어떤 사람이 교통사고를 당했어요,
37406,12,2018,우측면,문장,,KETI_SL_0000037406,식사를 하다가 목에 음식이 걸렸어요,
37407,12,2018,우측면,문장,,KETI_SL_0000037407,홍수가 나서 집이 물에 잠기고 있어요,
37408,12,2018,우측면,문장,,KETI_SL_0000037408,엘리베이터가 갑자기 중간에 멈췄어요,
37409,12,2018,우측면,문장,,KETI_SL_0000037409,어떤 사람이 자살을 시도하고 있어요,
37410,12,2018,우측면,문장,,KETI_SL_0000037410,어떤 사람이 바다에 빠졌어요,
37411,12,2018,우측면,문장,,KETI_SL_0000037411,해안가에 상어가 나타났어요,
37412,12,2018,우측면,문장,,KETI_SL_0000037412,해안가에 해파리가 나타났어요,
37413,12,2018,우측면,문장,,KETI_SL_0000037413,주변 구조물이 무너져서 몸이 끼었어요 몸을 움직이지 못하겠어요,
37414,12,2018,우측면,문장,,KETI_SL_0000037414,근처에서 폭탄이 터졌어요,
37415,12,2018,우측면,문장,,KETI_SL_0000037415,할머니가 갑자기 쓰러지셨어요,
37416,12,2018,우측면,문장,,KETI_SL_0000037416,(사람)이 갑자기 쓰러졌어요,
37417,12,2018,우측면,문장,,KETI_SL_0000037417,강아지가 뼈를 삼켰어요,
37418,12,2018,우측면,문장,,KETI_SL_0000037418,아기가 장난감을 사켰어요,
37419,12,2018,우측면,문장,,KETI_SL_0000037419,고속도로에서 자동차가 갑자기 멈췄어요,
37420,12,2018,우측면,문장,,KETI_SL_0000037420,배가 침몰하고 있어요,
37421,12,2018,우측면,문장,,KETI_SL_0000037421,이상한 사람이 저를 쫓아와요,
37422,12,2018,우측면,문장,,KETI_SL_0000037422,쫓아오는 것 같아요,
37423,12,2018,우측면,문장,,KETI_SL_0000037423,어떤 사람이 집단폭력을 당하고 있어요,
37424,12,2018,우측면,문장,,KETI_SL_0000037424,어떤 사람이 무기/흉기를 소지하고 있어요,
37425,12,2018,우측면,문장,,KETI_SL_0000037425,근처에 있는 건물이 붕괴되고 있어요,
37426,12,2018,우측면,문장,,KETI_SL_0000037426,지하철 역 안에서 화재가 발생했어요,
37427,12,2018,우측면,문장,,KETI_SL_0000037427,화상을 입었어요,
37428,12,2018,우측면,문장,,KETI_SL_0000037428,친구가 음식을 먹다가 실수로 방부제를 같이 먹었어요,
37429,12,2018,우측면,문장,,KETI_SL_0000037429,친구가 감전 사고를 당했어요,
37430,12,2018,우측면,문장,,KETI_SL_0000037430,친구가 숨을 안 쉬는 것 같아요,
37431,12,2018,우측면,문장,,KETI_SL_0000037431,차 안에 강아지가 방치되어있어요,
37432,12,2018,우측면,문장,,KETI_SL_0000037432,어떤 사람한테 납치당했어요,
37433,12,2018,우측면,문장,,KETI_SL_0000037433,산에서 뱀에게 물렸어요,
37434,12,2018,우측면,문장,,KETI_SL_0000037434,광견병에 걸린 개에게 물렸어요,
37435,12,2018,우측면,문장,,KETI_SL_0000037435,어떤 사람이 건물에서 추락했어요,
37436,12,2018,우측면,문장,,KETI_SL_0000037436,눈에 이물질이 들어갔어요,
37437,12,2018,우측면,문장,,KETI_SL_0000037437,터널이 무너져 갇혔어요,
37438,12,2018,우측면,문장,,KETI_SL_0000037438,어디선가 연기가 나요 불이 나고 있는 것 같아요,
37439,12,2018,우측면,문장,,KETI_SL_0000037439,급류에 친구가 휩쓸렸어요,
37440,12,2018,우측면,문장,,KETI_SL_0000037440,비행기가 추락하고 있어요,
37441,12,2018,우측면,문장,,KETI_SL_0000037441,어떤 사람이 길거리에서 피를 많이 흘리고 있어요,
37442,12,2018,우측면,문장,,KETI_SL_0000037442,스키를 타다가 넘어져서 못 일어나겠어요,
37443,12,2018,우측면,문장,,KETI_SL_0000037443,폭탄이 터졌어요,
37444,12,2018,우측면,문장,,KETI_SL_0000037444,말벌에게 쏘였어요,
37445,12,2018,우측면,문장,,KETI_SL_0000037445,해파리에게 쏘였어요,
37446,12,2018,우측면,문장,,KETI_SL_0000037446,독버섯을 먹은 것 같아요,
37447,12,2018,우측면,문장,,KETI_SL_0000037447,(신체부위)가 절단됐어요,
37448,12,2018,우측면,문장,,KETI_SL_0000037448,바다에서 조난을 당했어요,
37449,12,2018,우측면,문장,,KETI_SL_0000037449,어떤 사람이 벼락을 맞았어요,
37450,12,2018,우측면,문장,,KETI_SL_0000037450,문에 몸이 끼었어요,
37451,12,2018,우측면,문장,,KETI_SL_0000037451,가스가 새고 있는 것 같아요,
37452,12,2018,우측면,문장,,KETI_SL_0000037452,고압선이 끊어져 있어요,
